1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
217000;Sonstige Raubüberfälle auf Straßen, Wegen oder Plätzen;16,160;0.3;3,484;21.6;1,289;3,133;3,874;7,840;24;339;43;7,684;47.5;10,909;10,226;683;4,815;44.1
217010;Sonstiger Raub auf Straßen, Wegen oder Plätzen § 249 StGB;9,143;0.2;1,459;16;670;1,758;2,259;4,438;18;8;0;3,847;42.1;5,676;5,268;408;2,632;46.4
217020;Sonstiger schwerer Raub auf Straßen, Wegen oder Plätzen § 250 StGB;3,249;0.1;627;19.3;204;620;763;1,659;3;195;30;1,613;49.6;2,865;2,735;130;1,385;48.3
217030;Sonstiger Raub mit Todesfolge auf Straßen, Wegen oder Plätzen § 251 StGB;2;0;0;0;1;0;0;1;0;0;1;2;100;2;2;0;1;50
217050;Sonstige räuberische Erpressung auf Straßen, Wegen oder Plätzen § 255 StGB;3,766;0.1;1,398;37.1;414;755;852;1,742;3;136;12;2,222;59;3,286;3,119;167;1,285;39.1
218000;Raub zur Erlangung von Betäubungsmitteln;119;0;34;28.6;32;41;22;24;0;13;0;95;79.8;169;159;10;52;30.8
218010;Raub zur Erlangung von Betäubungsmitteln § 249 StGB;43;0;12;27.9;8;17;9;9;0;0;0;30;69.8;45;42;3;18;40
218020;Schwerer Raub zur Erlangung von Betäubungsmitteln § 250 StGB;43;0;8;18.6;10;14;10;9;0;9;0;34;79.1;72;68;4;16;22.2
218030;Raub mit Todesfolge zur Erlangung von Betäubungsmitteln § 251 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
218050;Räuberische Erpressung zur Erlangung von Betäubungsmitteln § 255 StGB;33;0;14;42.4;14;10;3;6;0;4;0;31;93.9;52;49;3;18;34.6
219000;Raubüberfälle in Wohnungen;2,288;0;431;18.8;416;662;546;662;2;136;8;1,806;78.9;2,751;2,404;347;1,027;37.3
219010;Raub in Wohnungen § 249 StGB;1,066;0;96;9;178;289;279;319;1;1;0;799;75;1,124;951;173;393;35
219020;Schwerer Raub in Wohnungen § 250 StGB;632;0;76;12;121;189;142;179;1;96;6;476;75.3;933;833;100;365;39.1
219030;Raub mit Todesfolge in Wohnungen § 251 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
219050;Räuberische Erpressung in Wohnungen § 255 StGB;590;0;259;43.9;117;184;125;164;0;39;2;531;90;743;666;77;294;39.6
220000;Körperverletzung §§ 223-227, 229, 231 StGB;572,219;10.2;48,571;8.5;140,970;165,371;117,047;148,200;631;364;815;501,319;87.6;460,028;361,988;98,040;153,552;33.4
221000;Körperverletzung mit Todesfolge §§ 227, 231 StGB;103;0;2;1.9;22;37;27;17;0;0;0;83;80.6;101;75;26;19;18.8
221010;Körperverletzung mit Todesfolge § 227 StGB;101;0;2;2;22;35;27;17;0;0;0;81;80.2;96;70;26;15;15.6
221020;Beteiligung an einer Schlägerei mit Todesfolge § 231 StGB;2;0;0;0;0;2;0;0;0;0;0;2;100;5;5;0;4;80
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;144,663;2.6;22,551;15.6;30,719;40,291;31,286;42,215;152;210;775;117,022;80.9;144,430;118,880;25,550;55,250;38.3
222010;Sonstige Tatörtlichkeit bei gefährlicher Körperverletzung § 224 StGB;83,295;1.5;13,903;16.7;20,353;23,869;16,739;22,232;102;123;394;72,083;86.5;86,106;68,447;17,659;33,823;39.3
222020;Sonstige Tatörtlichkeit bei schwerer Körperverletzung § 226 StGB;307;0;36;11.7;86;109;41;68;3;0;5;241;78.5;298;251;47;84;28.2
222030;Sonstige Tatörtlichkeit bei Beteiligung an einer Schlägerei ohne Todesfolge § 231 StGB;20;0;0;0;1;5;9;5;0;0;0;19;95;76;66;10;43;56.6
222040;Verstümmelung weiblicher Genitalien § 226a StGB;2;0;0;0;0;1;0;0;1;0;0;2;100;3;2;1;3;100
222100;Gefährliche und schwere Körperverletzung auf Straßen, Wegen oder Plätzen;61,039;1.1;8,612;14.1;10,279;16,307;14,497;19,910;46;87;376;44,677;73.2;63,189;54,768;8,421;23,569;37.3
222110;Gefährliche Körperverletzung § 224 StGB auf Straßen, Wegen oder Plätzen;60,857;1.1;8,599;14.1;10,233;16,256;14,464;19,858;46;87;376;44,538;73.2;62,957;54,550;8,407;23,500;37.3
222120;Schwere Körperverletzung auf Straßen, Wegen oder Plätzen § 226 StGB;157;0;13;8.3;41;37;30;49;0;0;0;117;74.5;187;173;14;48;25.7
222130;Beteiligung an einer Schlägerei ohne Todesfolge auf Straßen, Wegen oder Plätzen § 231 StGB;25;0;0;0;5;14;3;3;0;0;0;22;88;82;80;2;31;37.8
223000;Misshandlung von Schutzbefohlenen § 225 StGB;4,811;0.1;124;2.6;1,593;1,361;753;1,070;34;0;0;4,559;94.8;4,832;2,630;2,202;1,457;30.2
223001;Misshandlung Schutzbefohlener ab 14 Jahren;1,295;0;38;2.9;452;356;181;297;9;0;0;1,151;88.9;1,212;682;530;393;32.4
223100;Misshandlung von Kindern;3,516;0.1;86;2.4;1,141;1,005;572;773;25;0;0;3,408;96.9;3,682;1,997;1,685;1,095;29.7
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;399,699;7.1;25,894;6.5;100,006;117,349;81,483;100,434;427;154;0;360,249;90.1;319,880;252,532;67,348;104,701;32.7
225000;Fahrlässige Körperverletzung § 229 StGB;22,943;0.4;0;0;8,630;6,333;3,498;4,464;18;0;40;19,406;84.6;20,327;12,804;7,523;3,229;15.9
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 237, 238-239b, 240, 241, 316c StGB;257,285;4.6;5,356;2.1;73,012;76,734;48,022;55,712;3,805;2,073;215;226,094;87.9;202,784;169,518;33,266;58,241;28.7
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB;1,710;0;136;8;445;458;356;431;20;1;0;1,585;92.7;1,714;730;984;895;52.2
231100;Menschenraub § 234 StGB;3;0;0;0;0;2;1;0;0;1;0;2;66.7;3;3;0;2;66.7
231200;Entziehung Minderjähriger § 235 StGB;1,696;0;130;7.7;443;453;352;428;20;0;0;1,573;92.7;1,694;717;977;881;52
231210;Entziehung Minderjähriger gegen Entgelt oder in Bereicherungsabsicht § 235 Abs. 4 Nr. 2 StGB;19;0;7;36.8;1;3;8;6;1;0;0;16;84.2;21;10;11;13;61.9
231279;Sonstige Entziehung Minderjähriger § 235 StGB;1,677;0;123;7.3;442;450;344;422;19;0;0;1,557;92.8;1,673;707;966;868;51.9
231300;Kinderhandel § 236 StGB;11;0;6;54.5;2;3;3;3;0;0;0;10;90.9;17;10;7;12;70.6
232000;Zwangsheirat, Nachstellung (Stalking), Freiheitsberaubung, Nötigung, Bedrohung §§ 237, 238, 239, 240, 241 StGB;254,942;4.5;5,156;2;72,488;76,155;47,505;55,036;3,758;2,058;215;224,020;87.9;200,532;168,341;32,191;57,009;28.4
232100;Freiheitsberaubung § 239 StGB;4,808;0.1;262;5.4;1,129;1,521;1,019;1,127;12;25;2;4,219;87.7;4,950;3,881;1,069;1,707;34.5
232200;Nötigung § 240 StGB;62,566;1.1;4,857;7.8;21,464;17,660;10,235;12,643;564;102;12;50,741;81.1;51,452;42,877;8,575;11,296;22
232201;Nötigung im Straßenverkehr § 240 Abs. 1 StGB;32,278;0.6;478;1.5;12,230;9,285;5,174;5,535;54;22;0;24,791;76.8;24,744;21,456;3,288;5,001;20.2
232279;Sonstige Nötigung § 240 Abs. 1 und 4 StGB;30,288;0.5;4,379;14.5;9,234;8,375;5,061;7,108;510;80;12;25,950;85.7;27,059;21,696;5,363;6,346;23.5
232300;Bedrohung § 241 StGB;166,065;3;0;0;44,281;50,509;32,134;36,466;2,675;1,921;200;149,443;90;134,938;114,767;20,171;42,385;31.4
232400;Nachstellung (Stalking) § 238 StGB;21,436;0.4;0;0;5,604;6,446;4,100;4,780;506;9;1;19,560;91.2;17,557;14,367;3,190;3,961;22.6
232410;Nachstellung (Stalking) § 238, Abs. 1 StGB;21,106;0.4;0;0;5,505;6,355;4,019;4,726;501;9;1;19,246;91.2;17,330;14,182;3,148;3,907;22.5
232420;Nachstellung (Stalking) § 238, Abs. 2 StGB;328;0;0;0;99;91;81;52;5;0;0;312;95.1;289;243;46;68;23.5
232430;Nachstellung (Stalking) § 238, Abs. 3 StGB;2;0;0;0;0;0;0;2;0;0;0;2;100;2;0;2;1;50
232500;Zwangsheirat § 237 StGB;67;0;37;55.2;10;19;17;20;1;1;0;57;85.1;103;68;35;78;75.7
233000;Erpresserischer Menschenraub § 239a StGB;80;0;18;22.5;14;16;23;27;0;10;0;72;90;212;201;11;96;45.3
233079;Sonstiger erpresserischer Menschenraub;78;0;17;21.8;14;15;22;27;0;8;0;70;89.7;210;199;11;96;45.7
233100;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;2;0;1;50;0;1;1;0;0;2;0;2;100;1;1;0;0;0
233200;Erpresserischer Menschenraub i.V.m. Raubüberfall auf sonstige Kassenräume und Geschäfte;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
233300;Erpresserischer Menschenraub i.V.m. Raubüberfall auf Geld- und Werttransporte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234000;Geiselnahme § 239b StGB;27;0;1;3.7;6;11;5;5;0;3;0;26;96.3;51;46;5;21;41.2
234079;Sonstige Geiselnahme;27;0;1;3.7;6;11;5;5;0;3;0;26;96.3;51;46;5;21;41.2
234100;Geiselnahme i.V.m. Raubüberfall auf Geldinstitute, Postfilialen und -agenturen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234200;Geiselnahme i.V.m. Raubüberfall auf sonstige Kassenräume und Geschäfte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
234300;Geiselnahme i.V.m. Raubüberfall auf Geld- und Werttransporte;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
235000;Angriff auf den Luft- und Seeverkehr § 316c StGB;2;0;0;0;1;0;0;0;1;0;0;1;50;1;1;0;1;100
239000;Menschenhandel, Zwangsprostitution, Zwangsarbeit, Ausbeutung der Arbeitskraft und Ausbeutung unter Ausnutzung einer Freiheitsberaubung §§ 232, 232a, 232b, 233, 233a StGB;524;0;45;8.6;58;94;133;213;26;1;0;390;74.4;501;377;124;329;65.7
239100;Menschenhandel § 232 StGB;199;0;11;5.5;28;27;45;82;17;0;0;142;71.4;215;154;61;156;72.6
239110;Handel zum Zweck der Ausbeutung bei Ausübung der Prostitution, der Vornahme sexueller Handlungen § 232 Abs. 1 Nr. 1a. Abs. 2 in Bezug auf Abs. 1 Nr. 1a, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1 Nr. 1a, Abs. 4 in Bezug auf Abs. 1 Nr. 1a StGB;130;0;7;5.4;18;17;30;49;16;0;0;89;68.5;149;106;43;106;71.1
239120;"Handel zum Zweck der Ausbeutung durch eine Beschäftigung § 232 StGB Abs. 1, Nr. 1 b); Abs. 2 in Bezug auf Abs. 1 Nr. 1b); Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1b); Abs. 4 in Bezug auf Abs. 1 Nr. 1b) StGB";43;0;4;9.3;6;9;12;16;0;0;0;27;62.8;45;34;11;32;71.1
239130;Handel zum Zweck der Ausbeutung bei der Ausübung der Bettelei § 232 Abs. 1 Nr. 1 c), Abs. 2 in Bezug auf Abs. 1 Nr. 1 c), Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1 Nr. 1c), Abs. 4 in Bezug auf Abs. 1 Nr. 1c) StGB;3;0;0;0;0;0;2;1;0;0;0;4;133.3;5;2;3;5;100
239140;Handel zum Zweck der Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 232 StGB Abs. 1 Nr. 1d), Abs. 2 in Bezug auf Abs. 1 Nr. 1d), Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1, Nr. 1d), Abs. 4 in Bezug auf Abs. 1 Nr. 1d) StGB;20;0;0;0;4;0;0;15;1;0;0;19;95;12;8;4;10;83.3
239150;Handel zum Zweck des Haltens einer Person in Sklaverei, Leibeigenschaft, Schuldknechtschaft o.ä. § 232 Abs. 1 Nr. 2, Abs. 2 in Bezug auf Abs. 1 Nr. 2, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1 Nr. 2, Abs. 4 in Bezug auf Abs. 1 Nr. 2 StGB;3;0;0;0;0;1;1;1;0;0;0;3;100;6;5;1;4;66.7
239160;Handel zum Zweck der rechtswidrigen Organentnahme § 232 Abs. 1 Nr. 3, Abs. 2 in Bezug auf Abs. 1 Nr. 3, Abs. 3 Nr. 1 bis 3 in Bezug auf Abs. 1 Nr. 3, Abs. 4 in Bezug auf Abs. 1 Nr. 3 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239200;Zwangsprostitution § 232a StGB;261;0;32;12.3;23;48;70;114;6;1;0;206;78.9;238;194;44;136;57.1
239210;Veranlassen zur Aufnahme oder Fortsetzung der Prostitution oder zu sexuellen Handlungen, durch die eine Person ausgebeutet wird § 232a Abs. 1 bis 5 StGB;253;0;32;12.6;23;48;66;111;5;1;0;200;79.1;229;187;42;132;57.6
239220;Entgeltliche Inanspruchnahme sexueller Handlungen eines Menschenhandelsopfers unter Ausnutzung der Zwangslage oder Hilflosigkeit § 232a Abs. 6 StGB;8;0;0;0;0;0;4;3;1;0;0;6;75;9;7;2;4;44.4
239300;Zwangsarbeit § 232b StGB;4;0;0;0;1;0;1;1;1;0;0;2;50;2;2;0;1;50
239310;Veranlassen zur Aufnahme einer ausbeuterischen Beschäftigung § 232b Abs. 1 Nr. 1, Abs. 2 in Bezug auf Abs. 1 Nr. 1, Abs. 3 Nr. 1, Abs. 4 Nr. 1 StGB;3;0;0;0;1;0;0;1;1;0;0;1;33.3;1;1;0;1;100
239320;Veranlassen sich in Sklaverei, Leibeigenschaft, Schuldknechtschaft o.ä. zu begeben § 232b Abs. 1 Nr. 2, Abs. 2 in Bezug auf Abs. 1 Nr. 2, Abs. 3 Nr. 2, Abs. 4 Nr. 2 StGB;1;0;0;0;0;0;1;0;0;0;0;1;100;1;1;0;0;0
239330;Veranlassen zur Aufnahme oder Fortsetzung der Bettelei, durch die die Person ausgebeutet wird § 232b Abs. 1 Nr. 3, Abs. 2 in Bezug auf Abs. 1 Nr. 3, Abs. 3 Nr. 3, Abs. 4 Nr. 3 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239400;Ausbeutung der Arbeitskraft § 233 StGB;27;0;0;0;5;4;8;10;0;0;0;20;74.1;25;16;9;18;72
239410;Ausbeutung durch eine Beschäftigung § 233 Abs. 1 Nr. 1, Abs. 2 in Fällen von Abs. 1 Nr. 1, Abs. 3 in Fällen von Abs. 1 Nr. 1, Abs. 4 in Bezug auf Abs. 1 Nr. 1, Abs. 5 in Bezug auf Abs. 1 Nr. 1 StGB;20;0;0;0;5;2;7;6;0;0;0;15;75;17;12;5;11;64.7
239420;Ausbeutung bei der Ausübung der Bettelei § 233 Abs. 1 Nr. 2, Abs. 2 in Fällen von Abs. 1 Nr. 2, Abs. 3 in Fällen von Abs. 1 Nr. 2, Abs. 4 in Bezug auf Abs. 1 Nr. 2 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
239430;Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 233 Abs. 1 Nr. 3, Abs. 2 in Fällen von Abs. 1 Nr. 3, Abs. 3 in Fällen von Abs. 1 Nr. 3, Abs. 4 in Bezug auf Abs. 1 Nr. 3 StGB;7;0;0;0;0;2;1;4;0;0;0;5;71.4;8;4;4;7;87.5
239500;Ausbeutung unter Ausnutzung einer Freiheitsberaubung § 233a StGB;33;0;2;6.1;1;15;9;6;2;0;0;20;60.6;34;21;13;26;76.5
239510;Ausbeutung bei Ausübung der Prostitution § 233a Abs. 1 Nr. 1, Abs. 2 in Bezug auf Abs. 1 Nr. 1, Abs. 3 in Bezug auf Abs. 1 Nr. 1, Abs. 4 in Bezug auf Abs. 1 Nr. 1 StGB;26;0;2;7.7;1;9;9;5;2;0;0;17;65.4;29;17;12;22;75.9
239520;Ausbeutung durch eine Beschäftigung nach § 232 Abs. 1 Satz 2 StGB (gem. § 233a Abs. 1 Nr. 2, Abs. 2 in Bezug auf Abs. 1 Nr. 2, Abs. 3 in Bezug auf Abs. 1 Nr. 2, Abs. 4 in Bezug auf Abs. 1 Nr. 2 StGB);6;0;0;0;0;6;0;0;0;0;0;2;33.3;3;2;1;2;66.7
239530;Ausbeutung bei der Ausübung der Bettelei § 233a Abs. 1 Nr. 3, Abs. 2 in Bezug auf Abs. 1 Nr. 3, Abs. 3 in Bezug auf Abs. 1 Nr. 3, Abs. 4 in Bezug auf Abs. 1 Nr. 3 StGB;1;0;0;0;0;0;0;1;0;0;0;1;100;2;2;0;2;100
239540;Ausbeutung bei der Begehung von mit Strafe bedrohten Handlungen § 233a Abs. 1 Nr. 4, Abs. 2 in Bezug auf Abs. 1 Nr. 4, Abs. 3 in Bezug auf Abs. 1 Nr. 4, Abs. 4 in Bezug auf Abs. 1 Nr. 4 StGB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3***00;Diebstahl ohne erschwerende Umstände §§ 242, 247, 248a-c StGB und zwar:;1,043,887;18.5;28,921;2.8;189,140;275,240;228,754;343,218;7,535;0;0;424,151;40.6;326,629;214,425;112,204;130,980;40.1
3.00E+100;Einfacher Diebstahl von Kraftwagen einschl. unbefugte Ingebrauchnahme;7,382;0.1;335;4.5;2,528;2,143;1,309;1,381;21;0;0;4,806;65.1;5,045;4,527;518;1,789;35.5
3.00E+200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugte Ingebrauchnahme;6,253;0.1;416;6.7;1,618;1,933;1,513;1,171;18;0;0;1,558;24.9;1,838;1,741;97;423;23
3.00E+300;Einfacher Diebstahl von Fahrrädern einschl. unbefugte Ingebrauchnahme;42,413;0.8;1,001;2.4;11,474;15,054;7,915;7,673;297;0;0;9,430;22.2;9,290;8,414;876;3,234;34.8
3**400;Einfacher Diebstahl von Schusswaffen;165;0;3;1.8;67;55;20;21;2;0;0;91;55.2;111;85;26;18;16.2
3**500;Einfacher Diebstahl von unbaren Zahlungsmitteln;89,885;1.6;297;0.3;10,432;19,258;21,536;37,674;985;0;0;6,224;6.9;5,871;4,393;1,478;2,560;43.6
3**700;Einfacher Diebstahl von/aus Automaten;1,621;0;232;14.3;258;275;186;900;2;0;0;505;31.2;432;358;74;157;36.3
3**800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;767;0;25;3.3;223;261;128;149;6;0;0;166;21.6;164;113;51;40;24.4
300000;Sonstiger einfacher Diebstahl §§ 242, 247, 248a-c StGB;280,359;5;6,697;2.4;63,933;70,616;52,081;89,439;4,290;0;0;58,997;21;59,720;46,202;13,518;20,082;33.6
300010;Sonstiger einfacher Diebstahl §§ 242, 247, 248a StGB;275,837;4.9;6,621;2.4;62,690;69,249;51,142;88,471;4,285;0;0;55,253;20;55,867;43,122;12,745;19,059;34.1
300040;Unbefugter Gebrauch eines sonstigen Fahrzeuges § 248b StGB;1,473;0;30;2;393;359;179;538;4;0;0;1,103;74.9;1,236;1,098;138;381;30.8
300050;Entziehung elektrischer Energie § 248c StGB;3,049;0.1;46;1.5;850;1,008;760;430;1;0;0;2,641;86.6;2,851;2,191;660;699;24.5
300100;Einfacher Diebstahl von Kraftwagen einschl. unbefugter Ingebrauchnahme;7,246;0.1;323;4.5;2,483;2,110;1,287;1,345;21;0;0;4,769;65.8;5,001;4,489;512;1,776;35.5
300110;Einfacher Diebstahl von Kraftwagen;3,894;0.1;292;7.5;1,126;1,089;785;881;13;0;0;1,881;48.3;2,121;1,930;191;798;37.6
300140;Unbefugter Gebrauch von Kraftwagen;3,352;0.1;31;0.9;1,357;1,021;502;464;8;0;0;2,888;86.2;2,963;2,640;323;1,000;33.7
300200;Einfacher Diebstahl von Mopeds und Krafträdern einschl. unbefugter Ingebrauchnahme;6,180;0.1;413;6.7;1,579;1,914;1,503;1,166;18;0;0;1,533;24.8;1,808;1,716;92;418;23.1
300210;Einfacher Diebstahl von Mopeds und Krafträdern;5,648;0.1;404;7.2;1,373;1,800;1,393;1,064;18;0;0;1,195;21.2;1,484;1,412;72;332;22.4
300240;Unbefugter Gebrauch von Mopeds und Krafträdern;532;0;9;1.7;206;114;110;102;0;0;0;338;63.5;355;335;20;97;27.3
300300;Einfacher Diebstahl von Fahrrädern einschl. unbefugter Ingebrauchnahme;38,165;0.7;925;2.4;10,559;13,587;6,881;6,841;297;0;0;8,684;22.8;8,565;7,828;737;2,995;35
300310;Einfacher Diebstahl von Fahrrädern;37,036;0.7;907;2.4;10,025;13,205;6,783;6,729;294;0;0;8,230;22.2;8,080;7,405;675;2,883;35.7
300340;Unbefugter Gebrauch von Fahrrädern;1,129;0;18;1.6;534;382;98;112;3;0;0;454;40.2;527;462;65;119;22.6
300400;Einfacher Diebstahl von Schusswaffen;76;0;2;2.6;32;25;8;9;2;0;0;31;40.8;36;33;3;5;13.9
300500;Einfacher Diebstahl von unbaren Zahlungsmitteln;30,418;0.5;86;0.3;3,277;7,007;7,453;12,017;664;0;0;2,533;8.3;2,576;1,990;586;1,050;40.8
300700;Einfacher Diebstahl von/aus Automaten;1,435;0;226;15.7;214;213;155;851;2;0;0;454;31.6;368;305;63;131;35.6
300800;Einfacher Diebstahl von Antiquitäten, Kunst- und sakralen Gegenständen;633;0;20;3.2;183;222;107;115;6;0;0;103;16.3;94;71;23;20;21.3
305*00;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen;3,167;0.1;58;1.8;689;839;565;976;98;0;0;856;27;673;466;207;217;32.2
305000;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen von sonstigem Gut;2,791;0;49;1.8;619;728;490;858;96;0;0;785;28.1;616;426;190;196;31.8
305500;Einfacher Diebstahl in/aus Banken, Sparkassen, Postfilialen und -agenturen und dergleichen von unbaren Zahlungsmitteln;376;0;9;2.4;70;111;75;118;2;0;0;71;18.9;60;43;17;24;40
310*00;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen;23,575;0.4;795;3.4;6,629;6,867;4,815;5,188;76;0;0;6,525;27.7;6,610;5,301;1,309;2,146;32.5
310000;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von sonstigem Gut;20,706;0.4;755;3.6;5,994;6,066;4,128;4,447;71;0;0;6,086;29.4;6,233;4,994;1,239;2,032;32.6
310100;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Kraftwagen;98;0;6;6.1;34;22;16;26;0;0;0;32;32.7;38;33;5;11;28.9
310200;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Mopeds und Krafträdern;73;0;3;4.1;39;19;10;5;0;0;0;25;34.2;30;25;5;5;16.7
310300;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Fahrrädern;533;0;19;3.6;232;172;66;63;0;0;0;105;19.7;103;94;9;35;34
310400;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Schusswaffen;7;0;0;0;4;1;0;2;0;0;0;5;71.4;6;6;0;1;16.7
310500;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von unbaren Zahlungsmitteln;2,015;0;4;0.2;280;536;573;621;5;0;0;228;11.3;218;171;47;61;28
310700;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von/aus Automaten;95;0;6;6.3;30;34;17;14;0;0;0;33;34.7;43;33;10;17;39.5
310800;Einfacher Diebstahl in/aus Dienst-, Büro-, Fabrikations-, Werkstatt- und Lagerräumen von Antiquitäten, Kunst- und sakralen Gegenständen;48;0;2;4.2;16;17;5;10;0;0;0;11;22.9;12;10;2;3;25
315*00;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen;13,714;0.2;269;2;1,795;2,413;2,806;6,689;11;0;0;2,641;19.3;2,778;2,284;494;1,185;42.7
315000;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von sonstigem Gut;10,914;0.2;261;2.4;1,597;2,081;2,231;4,997;8;0;0;2,413;22.1;2,558;2,095;463;1,075;42
315500;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von unbaren Zahlungsmitteln;2,709;0;8;0.3;184;304;561;1,657;3;0;0;210;7.8;229;197;32;117;51.1
315700;Einfacher Diebstahl in/aus Gaststätten, Kantinen, Hotels und Pensionen von/aus Automaten;91;0;0;0;14;28;14;35;0;0;0;18;19.8;22;21;1;10;45.5
325*00;Einfacher Diebstahl in/aus Kiosken, Warenhäusern, Verkaufsräumen, Selbstbedienungsläden, Schaufenstern und Schaukästen darunter:;351,021;6.2;9,581;2.7;46,187;101,262;90,982;111,873;717;0;0;298,085;84.9;229,795;140,137;89,658;99,623;43.4
325000;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von sonstigem Gut;19,769;0.4;593;3;4,268;6,176;4,027;5,272;26;0;0;7,139;36.1;7,306;5,172;2,134;3,135;42.9
325300;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von Fahrrädern;150;0;3;2;35;48;36;31;0;0;0;65;43.3;79;56;23;32;40.5
325500;Einfacher Diebstahl in/aus Kiosken, Warenh., Verkaufsräumen pp. von unbaren Zahlungsmitteln;8,156;0.1;30;0.4;1,869;2,150;1,715;2,421;1;0;0;358;4.4;380;236;144;221;58.2
326*00;Einfacher Ladendiebstahl;322,946;5.7;8,955;2.8;40,015;92,888;85,204;104,149;690;0;0;290,523;90;224,586;136,674;87,912;97,541;43.4
326000;Einfacher Ladendiebstahl von sonstigem Gut;322,647;5.7;8,946;2.8;39,969;92,788;85,133;104,067;690;0;0;290,319;90;224,444;136,572;87,872;97,473;43.4
326300;Einfacher Ladendiebstahl von Fahrrädern;299;0;9;3;46;100;71;82;0;0;0;204;68.2;230;172;58;110;47.8
335*00;Einfacher Diebstahl in/aus Wohnungen;39,583;0.7;1,769;4.5;10,446;12,006;8,433;8,674;24;0;0;18,895;47.7;19,274;12,501;6,773;5,502;28.5
335000;Einfacher Diebstahl in/aus Wohnungen von sonstigem Gut;36,889;0.7;1,737;4.7;9,784;11,216;7,839;8,030;20;0;0;17,650;47.8;18,114;11,721;6,393;5,214;28.8
335400;Einfacher Diebstahl in/aus Wohnungen von Schusswaffen;82;0;1;1.2;31;29;12;10;0;0;0;55;67.1;69;46;23;12;17.4
335500;Einfacher Diebstahl in/aus Wohnungen von unbaren Zahlungsmitteln;2,526;0;28;1.1;607;739;566;610;4;0;0;1,138;45.1;1,218;834;384;317;26
335800;Einfacher Diebstahl in/aus Wohnungen von Antiquitäten, Kunst- und sakralen Gegenständen;86;0;3;3.5;24;22;16;24;0;0;0;52;60.5;58;32;26;17;29.3
340*00;Einfacher Diebstahl in/aus Boden-, Kellerräumen und Waschküchen;10,691;0.2;833;7.8;1,905;3,514;2,844;2,423;5;0;0;1,850;17.3;1,916;1,532;384;443;23.1
